Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 197 | loss:0.35471248626708984 lr:0.0002554149124188119 gpu_resources:16669221376
Step 197 | loss:0.5129415988922119 lr:0.0002554149124188119 gpu_resources:16727623680
Step 197 | loss:0.5043430924415588 lr:0.0002554149124188119 gpu_resources:16781130752
Step 197 | loss:0.38674572110176086 lr:0.0002554149124188119 gpu_resources:16801985536
Step 197 | loss:0.583734929561615 lr:0.0002554149124188119 gpu_resources:16777397248
Step 197 | loss:0.36407771706581116 lr:0.0002554149124188119 gpu_resources:16770065408
Step 198 | loss:0.3251122832298279 lr:0.00025454063529829405 gpu_resources:16646996480
Step 198 | loss:0.5636815428733826 lr:0.00025454063529829405 gpu_resources:16667714048
Step 198 | loss:0.4277413785457611 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.47132906317710876 lr:0.00025454063529829405 gpu_resources:16798678016
Step 198 | loss:0.6065492033958435 lr:0.00025454063529829405 gpu_resources:16646681088
Step 198 | loss:0.61307692527771 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.3424307703971863 lr:0.00025454063529829405 gpu_resources:16487852032
Step 198 | loss:0.5285351276397705 lr:0.00025454063529829405 gpu_resources:16833420288
Step 198 | loss:0.2966803312301636 lr:0.00025454063529829405 gpu_resources:16791784448
Step 198 | loss:0.6432998776435852 lr:0.00025454063529829405 gpu_resources:16669338112
Step 198 | loss:0.4264332056045532 lr:0.00025454063529829405 gpu_resources:16650797568
Step 198 | loss:0.5499313473701477 lr:0.00025454063529829405 gpu_resources:16559814144
Step 198 | loss:0.39175164699554443 lr:0.00025454063529829405 gpu_resources:16769952768
Step 198 | loss:0.37378227710723877 lr:0.00025454063529829405 gpu_resources:16794082304
Step 198 | loss:0.5734647512435913 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.5173952579498291 lr:0.00025454063529829405 gpu_resources:16729921536
Step 198 | loss:0.2761983275413513 lr:0.00025454063529829405 gpu_resources:16501807104
Step 198 | loss:0.39030230045318604 lr:0.00025454063529829405 gpu_resources:16746317824
Step 198 | loss:0.8903417587280273 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.7225579023361206 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.4549849331378937 lr:0.00025454063529829405 gpu_resources:16613593600
Step 198 | loss:0.4015953242778778 lr:0.00025454063529829405 gpu_resources:16646070784
Step 198 | loss:0.4712997078895569 lr:0.00025454063529829405 gpu_resources:16703082496
Step 198 | loss:0.3865610361099243 lr:0.00025454063529829405 gpu_resources:16765848064
Step 198 | loss:0.4241853356361389 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.6527701020240784 lr:0.00025454063529829405 gpu_resources:16776403968
Step 198 | loss:0.31632450222969055 lr:0.00025454063529829405 gpu_resources:16725325824
Step 198 | loss:0.3187795877456665 lr:0.00025454063529829405 gpu_resources:16748664832
Step 198 | loss:0.665119469165802 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.3331359326839447 lr:0.00025454063529829405 gpu_resources:16769952768
Step 198 | loss:0.48589807748794556 lr:0.00025454063529829405 gpu_resources:16810167296
Step 198 | loss:0.3503175675868988 lr:0.00025454063529829405 gpu_resources:16796906496
Step 198 | loss:0.4394596219062805 lr:0.00025454063529829405 gpu_resources:16810167296
Step 198 | loss:0.4398782253265381 lr:0.00025454063529829405 gpu_resources:16648434176
Step 198 | loss:0.7114549279212952 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.5575475692749023 lr:0.00025454063529829405 gpu_resources:16778767360
Step 198 | loss:0.6473705172538757 lr:0.00025454063529829405 gpu_resources:16839842816
Step 198 | loss:0.42445671558380127 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.4386299252510071 lr:0.00025454063529829405 gpu_resources:16732235776
Step 198 | loss:0.4971618056297302 lr:0.00025454063529829405 gpu_resources:16776403968
Step 198 | loss:0.5086379647254944 lr:0.00025454063529829405 gpu_resources:16727623680
Step 198 | loss:0.4972691833972931 lr:0.00025454063529829405 gpu_resources:16831634432
Step 198 | loss:0.35380125045776367 lr:0.00025454063529829405 gpu_resources:16739350528
Step 198 | loss:0.4474247992038727 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.34045055508613586 lr:0.00025454063529829405 gpu_resources:16781130752
Step 198 | loss:0.4711892902851105 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.4284054636955261 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.472258061170578 lr:0.00025454063529829405 gpu_resources:16791784448
Step 198 | loss:0.5531411170959473 lr:0.00025454063529829405 gpu_resources:16826240000
Step 198 | loss:0.5376847386360168 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.6927982568740845 lr:0.00025454063529829405 gpu_resources:16786828288
Step 198 | loss:0.2874215245246887 lr:0.00025454063529829405 gpu_resources:16658035200
Step 198 | loss:0.3288203477859497 lr:0.00025454063529829405 gpu_resources:16805571584
Step 198 | loss:0.4507448673248291 lr:0.00025454063529829405 gpu_resources:16705595392
Step 198 | loss:0.47024282813072205 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.5768112540245056 lr:0.00025454063529829405 gpu_resources:16650797568
Step 198 | loss:0.4105326235294342 lr:0.00025454063529829405 gpu_resources:16839832576
Step 198 | loss:0.19480641186237335 lr:0.00025454063529829405 gpu_resources:16688558592
Step 198 | loss:0.5524401664733887 lr:0.00025454063529829405 gpu_resources:16588156416
Step 198 | loss:0.41840267181396484 lr:0.00025454063529829405 gpu_resources:16789486592
Step 198 | loss:0.5657603740692139 lr:0.00025454063529829405 gpu_resources:16781523968
Step 198 | loss:0.8290415406227112 lr:0.00025454063529829405 gpu_resources:16838855680
Step 198 | loss:0.5635329484939575 lr:0.00025454063529829405 gpu_resources:16810167296
Step 198 | loss:0.5037645697593689 lr:0.00025454063529829405 gpu_resources:16803750912
Step 199 | loss:0.457004576921463 lr:0.0002536593973480297 gpu_resources:16504888832
Step 199 | loss:0.6039882302284241 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.4007836580276489 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.5374143123626709 lr:0.0002536593973480297 gpu_resources:16825893888
Step 199 | loss:0.6358175873756409 lr:0.0002536593973480297 gpu_resources:16725325824
Step 199 | loss:0.5188884735107422 lr:0.0002536593973480297 gpu_resources:16688558592
Step 199 | loss:0.3064905107021332 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.42114126682281494 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.8431955575942993 lr:0.0002536593973480297 gpu_resources:16803273728
Step 199 | loss:0.36329934000968933 lr:0.0002536593973480297 gpu_resources:16822098944
Step 199 | loss:0.44226744771003723 lr:0.0002536593973480297 gpu_resources:16623899136
Step 199 | loss:0.3910638689994812 lr:0.0002536593973480297 gpu_resources:16669221376
Step 199 | loss:0.5399655699729919 lr:0.0002536593973480297 gpu_resources:16603943424
Step 199 | loss:0.30197253823280334 lr:0.0002536593973480297 gpu_resources:16501807104
Step 199 | loss:0.7467849254608154 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.28399932384490967 lr:0.0002536593973480297 gpu_resources:16829598720
Step 199 | loss:0.5281596183776855 lr:0.0002536593973480297 gpu_resources:16575061504
Step 199 | loss:0.28616124391555786 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.4921821057796478 lr:0.0002536593973480297 gpu_resources:16693155840
Step 199 | loss:0.23517575860023499 lr:0.0002536593973480297 gpu_resources:16643707392
Step 199 | loss:0.44629743695259094 lr:0.0002536593973480297 gpu_resources:16779447296
Step 199 | loss:0.7473217248916626 lr:0.0002536593973480297 gpu_resources:16579608064
Step 199 | loss:0.4626208245754242 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.5275138020515442 lr:0.0002536593973480297 gpu_resources:16618680832
Step 199 | loss:0.2942464053630829 lr:0.0002536593973480297 gpu_resources:16717037568
Step 199 | loss:0.7935739755630493 lr:0.0002536593973480297 gpu_resources:16734582784
Step 199 | loss:0.3601950705051422 lr:0.0002536593973480297 gpu_resources:16597807616
Step 199 | loss:0.42006543278694153 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.35929813981056213 lr:0.0002536593973480297 gpu_resources:16712456192
Step 199 | loss:0.41520625352859497 lr:0.0002536593973480297 gpu_resources:16727623680
Step 199 | loss:0.44145724177360535 lr:0.0002536593973480297 gpu_resources:16693155840
Step 199 | loss:0.4395245313644409 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.41505175828933716 lr:0.0002536593973480297 gpu_resources:16690857472
Step 199 | loss:0.37981173396110535 lr:0.0002536593973480297 gpu_resources:16751011840
Step 199 | loss:0.3843051493167877 lr:0.0002536593973480297 gpu_resources:16768125952
Step 199 | loss:0.5986368656158447 lr:0.0002536593973480297 gpu_resources:16833420288
Step 199 | loss:0.46553435921669006 lr:0.0002536593973480297 gpu_resources:16618680832
Step 199 | loss:0.3113245964050293 lr:0.0002536593973480297 gpu_resources:16823491584
Step 199 | loss:0.4279555380344391 lr:0.0002536593973480297 gpu_resources:16666681856
Step 199 | loss:0.5452730059623718 lr:0.0002536593973480297 gpu_resources:16835636224
Step 199 | loss:0.3431551158428192 lr:0.0002536593973480297 gpu_resources:16784514048
Step 199 | loss:0.4312160909175873 lr:0.0002536593973480297 gpu_resources:16690857472
Step 199 | loss:0.4005739986896515 lr:0.0002536593973480297 gpu_resources:16700049408
Step 199 | loss:0.49637237191200256 lr:0.0002536593973480297 gpu_resources:16716396544
Step 199 | loss:0.5395355820655823 lr:0.0002536593973480297 gpu_resources:16716396544
Step 199 | loss:0.4570581316947937 lr:0.0002536593973480297 gpu_resources:16759691264
Step 199 | loss:0.429978609085083 lr:0.0002536593973480297 gpu_resources:16781915136
Step 199 | loss:0.576867401599884 lr:0.0002536593973480297 gpu_resources:16643707392
Step 199 | loss:0.7812771201133728 lr:0.0002536593973480297 gpu_resources:16729921536
Step 199 | loss:0.7104735374450684 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.40322935581207275 lr:0.0002536593973480297 gpu_resources:16572730880
Step 199 | loss:0.4652385711669922 lr:0.0002536593973480297 gpu_resources:16771677184
Step 199 | loss:0.4930165708065033 lr:0.0002536593973480297 gpu_resources:16700049408
Step 199 | loss:0.5112271904945374 lr:0.0002536593973480297 gpu_resources:16817060864
Step 199 | loss:0.26067566871643066 lr:0.0002536593973480297 gpu_resources:16621289984
Step 199 | loss:0.4119352698326111 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.5488893389701843 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.5604777932167053 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.48397591710090637 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.5842329263687134 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.4056842029094696 lr:0.0002536593973480297 gpu_resources:16838855680
Step 199 | loss:0.5914588570594788 lr:0.0002536593973480297 gpu_resources:16718432256
Step 199 | loss:0.4639492928981781 lr:0.0002536593973480297 gpu_resources:16695453696
Step 199 | loss:0.3788936138153076 lr:0.0002536593973480297 gpu_resources:16825893888
Step 200 | peak_memory_active:17.364130816 peak_memory_alloc:17.364130816 peak_memory_reserved:19.771949056
Step 200 | loss:0.56525719165802 lr:0.0002527712572451766 gpu_resources:16826604544
Step 200 | peak_memory_active:17.345784832 peak_memory_alloc:17.345784832 peak_memory_reserved:19.771949056
Step 200 | loss:0.3564407229423523 lr:0.0002527712572451766 gpu_resources:16650797568
Step 200 | peak_memory_active:17.026331136 peak_memory_alloc:17.026331136 peak_memory_reserved:19.771949056
Step 200 | loss:0.34795334935188293 lr:0.0002527712572451766 gpu_resources:16707729408
Step 200 | peak_memory_active:17.116096512 peak_memory_alloc:17.116096512 peak_memory_reserved:19.771949056
Step 200 | loss:0.2663937509059906 lr:0.0002527712572451766 gpu_resources:16771677184
Step 200 | peak_memory_active:17.237502976 peak_memory_alloc:17.237502976 peak_memory_reserved:19.771949056
Step 200 | loss:0.35990604758262634 lr:0.0002527712572451766 gpu_resources:16709863424
Step 200 | peak_memory_active:17.120282624 peak_memory_alloc:17.120282624 peak_memory_reserved:19.771949056
Step 200 | loss:0.5191342830657959 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.34492719173431396 lr:0.0002527712572451766 gpu_resources:16650797568
Step 200 | peak_memory_active:17.026331136 peak_memory_alloc:17.026331136 peak_memory_reserved:19.771949056
Step 200 | loss:0.3462207615375519 lr:0.0002527712572451766 gpu_resources:16741623808
Step 200 | peak_memory_active:17.180772352 peak_memory_alloc:17.180772352 peak_memory_reserved:19.771949056
Step 200 | loss:0.5252072215080261 lr:0.0002527712572451766 gpu_resources:16608768512
Step 200 | peak_memory_active:16.951468544 peak_memory_alloc:16.951468544 peak_memory_reserved:19.771949056
Step 200 | loss:0.452128529548645 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.46846771240234375 lr:0.0002527712572451766 gpu_resources:16485865472
Step 200 | peak_memory_active:16.7280128 peak_memory_alloc:16.7280128 peak_memory_reserved:19.771949056
Step 200 | loss:0.7753852009773254 lr:0.0002527712572451766 gpu_resources:16774040576
Step 200 | peak_memory_active:17.241918464 peak_memory_alloc:17.241918464 peak_memory_reserved:19.771949056
Step 200 | loss:0.46710166335105896 lr:0.0002527712572451766 gpu_resources:16782334976
Step 200 | peak_memory_active:17.256369152 peak_memory_alloc:17.256369152 peak_memory_reserved:19.771949056
Step 200 | loss:0.37273579835891724 lr:0.0002527712572451766 gpu_resources:16831398912
Step 200 | peak_memory_active:17.348527104 peak_memory_alloc:17.348527104 peak_memory_reserved:19.771949056
Step 200 | loss:0.4505578875541687 lr:0.0002527712572451766 gpu_resources:16829598720
Step 200 | peak_memory_active:17.344674816 peak_memory_alloc:17.344674816 peak_memory_reserved:19.771949056
Step 200 | loss:0.5176897048950195 lr:0.0002527712572451766 gpu_resources:16815338496
Step 200 | peak_memory_active:17.318102016 peak_memory_alloc:17.318102016 peak_memory_reserved:19.771949056
Step 200 | loss:0.6205808520317078 lr:0.0002527712572451766 gpu_resources:16814763008
Step 200 | peak_memory_active:17.317526528 peak_memory_alloc:17.317526528 peak_memory_reserved:19.771949056
Step 200 | loss:0.4115756154060364 lr:0.0002527712572451766 gpu_resources:16800975872
Step 200 | peak_memory_active:17.291426816 peak_memory_alloc:17.291426816 peak_memory_reserved:19.771949056
Step 200 | loss:0.4742799997329712 lr:0.0002527712572451766 gpu_resources:16775066624
Step 200 | peak_memory_active:17.242944512 peak_memory_alloc:17.242944512 peak_memory_reserved:19.771949056
Step 200 | loss:0.5740343332290649 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.428280234336853 lr:0.0002527712572451766 gpu_resources:16669221376
Step 200 | peak_memory_active:17.059119616 peak_memory_alloc:17.059119616 peak_memory_reserved:19.771949056
Step 200 | loss:0.2874893844127655 lr:0.0002527712572451766 gpu_resources:16572730880
Step 200 | peak_memory_active:16.886701568 peak_memory_alloc:16.886701568 peak_memory_reserved:19.771949056
Step 200 | loss:0.5451650619506836 lr:0.0002527712572451766 gpu_resources:16765848064
Step 200 | peak_memory_active:17.225517568 peak_memory_alloc:17.225517568 peak_memory_reserved:19.771949056
Step 200 | loss:0.3502163887023926 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.41822755336761475 lr:0.0002527712572451766 gpu_resources:16658035200
Step 200 | peak_memory_active:17.039725056 peak_memory_alloc:17.039725056 peak_memory_reserved:19.771949056
Step 200 | loss:0.2663123309612274 lr:0.0002527712572451766 gpu_resources:16822098944
Step 200 | peak_memory_active:17.329288192 peak_memory_alloc:17.329288192 peak_memory_reserved:19.771949056
Step 200 | loss:0.44230762124061584 lr:0.0002527712572451766 gpu_resources:16831634432
Step 200 | peak_memory_active:17.348762624 peak_memory_alloc:17.348762624 peak_memory_reserved:19.771949056
Step 200 | loss:0.5335816144943237 lr:0.0002527712572451766 gpu_resources:16628224512
Step 200 | peak_memory_active:16.985289216 peak_memory_alloc:16.985289216 peak_memory_reserved:19.771949056
Step 200 | loss:0.4846521019935608 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.5444109439849854 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.45858320593833923 lr:0.0002527712572451766 gpu_resources:16697751552
Step 200 | peak_memory_active:17.097910272 peak_memory_alloc:17.097910272 peak_memory_reserved:19.771949056
Step 200 | loss:0.3630616366863251 lr:0.0002527712572451766 gpu_resources:16778767360
Step 200 | peak_memory_active:17.25074944 peak_memory_alloc:17.25074944 peak_memory_reserved:19.771949056
Step 200 | loss:0.42402154207229614 lr:0.0002527712572451766 gpu_resources:16765471232
Step 200 | peak_memory_active:17.225140736 peak_memory_alloc:17.225140736 peak_memory_reserved:19.771949056
Step 200 | loss:0.3505953848361969 lr:0.0002527712572451766 gpu_resources:16751011840
Step 200 | peak_memory_active:17.198368768 peak_memory_alloc:17.198368768 peak_memory_reserved:19.771949056
Step 200 | loss:0.8061368465423584 lr:0.0002527712572451766 gpu_resources:16763987968
Step 200 | peak_memory_active:17.221605376 peak_memory_alloc:17.221605376 peak_memory_reserved:19.771949056
Step 200 | loss:0.3565065562725067 lr:0.0002527712572451766 gpu_resources:16781523968
Step 200 | peak_memory_active:17.255558144 peak_memory_alloc:17.255558144 peak_memory_reserved:19.771949056
Step 200 | loss:0.325705349445343 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.6690846681594849 lr:0.0002527712572451766 gpu_resources:16623899136
Step 200 | peak_memory_active:16.978911744 peak_memory_alloc:16.978911744 peak_memory_reserved:19.771949056
Step 200 | loss:0.3261059522628784 lr:0.0002527712572451766 gpu_resources:16772625408
Step 200 | peak_memory_active:17.2384512 peak_memory_alloc:17.2384512 peak_memory_reserved:19.771949056
Step 200 | loss:0.675326943397522 lr:0.0002527712572451766 gpu_resources:16736929792
Step 200 | peak_memory_active:17.171974144 peak_memory_alloc:17.171974144 peak_memory_reserved:19.771949056
Step 200 | loss:0.5557485818862915 lr:0.0002527712572451766 gpu_resources:16693155840
Step 200 | peak_memory_active:17.089210368 peak_memory_alloc:17.089210368 peak_memory_reserved:19.771949056
Step 200 | loss:0.4526943564414978 lr:0.0002527712572451766 gpu_resources:16637686272
Step 200 | peak_memory_active:17.00295936 peak_memory_alloc:17.00295936 peak_memory_reserved:19.771949056
Step 200 | loss:0.5784752368927002 lr:0.0002527712572451766 gpu_resources:16702916608
Step 200 | peak_memory_active:17.10717952 peak_memory_alloc:17.10717952 peak_memory_reserved:19.771949056
Step 200 | loss:0.3136511743068695 lr:0.0002527712572451766 gpu_resources:16741623808
Step 200 | peak_memory_active:17.180772352 peak_memory_alloc:17.180772352 peak_memory_reserved:19.771949056
Step 200 | loss:0.4910886287689209 lr:0.0002527712572451766 gpu_resources:16666681856
Step 200 | peak_memory_active:17.054528 peak_memory_alloc:17.054528 peak_memory_reserved:19.771949056
Step 200 | loss:0.2598353624343872 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.595954179763794 lr:0.0002527712572451766 gpu_resources:16739276800
Step 200 | peak_memory_active:17.176373248 peak_memory_alloc:17.176373248 peak_memory_reserved:19.771949056
Step 200 | loss:0.4147679805755615 lr:0.0002527712572451766 gpu_resources:16595370496
Step 200 | peak_memory_active:16.927810048 peak_memory_alloc:16.927810048 peak_memory_reserved:19.771949056
Step 200 | loss:0.41112416982650757 lr:0.0002527712572451766 gpu_resources:16814763008
Step 200 | peak_memory_active:17.317526528 peak_memory_alloc:17.317526528 peak_memory_reserved:19.771949056
Step 200 | loss:0.524075984954834 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.47298967838287354 lr:0.0002527712572451766 gpu_resources:16789142528
Step 200 | peak_memory_active:17.269332992 peak_memory_alloc:17.269332992 peak_memory_reserved:19.771949056
Step 200 | loss:0.46002402901649475 lr:0.0002527712572451766 gpu_resources:16794082304
Step 200 | peak_memory_active:17.27837696 peak_memory_alloc:17.27837696 peak_memory_reserved:19.771949056
Step 200 | loss:0.5382720232009888 lr:0.0002527712572451766 gpu_resources:16838855680
Step 200 | peak_memory_active:17.36314368 peak_memory_alloc:17.36314368 peak_memory_reserved:19.771949056
Step 200 | loss:0.3606607913970947 lr:0.0002527712572451766 gpu_resources:16800975872
Step 200 | peak_memory_active:17.291426816 peak_memory_alloc:17.291426816 peak_memory_reserved:19.771949056
Step 200 | loss:0.3677666187286377 lr:0.0002527712572451766 gpu_resources:16711997440
Step 200 | peak_memory_active:17.124468736 peak_memory_alloc:17.124468736 peak_memory_reserved:19.771949056
Step 200 | loss:0.33173203468322754 lr:0.0002527712572451766 gpu_resources:16822098944
Step 200 | peak_memory_active:17.329288192 peak_memory_alloc:17.329288192 peak_memory_reserved:19.771949056
Step 200 | loss:0.5441940426826477 lr:0.0002527712572451766 gpu_resources:16800975872
Step 200 | peak_memory_active:17.291426816 peak_memory_alloc:17.291426816 peak_memory_reserved:19.771949056
Step 200 | loss:0.530059278011322 lr:0.0002527712572451766 gpu_resources:16655524352
Step 200 | peak_memory_active:17.035162112 peak_memory_alloc:17.035162112 peak_memory_reserved:19.771949056
Step 200 | loss:0.28517580032348633 lr:0.0002527712572451766 gpu_resources:16627763712
Step 200 | peak_memory_active:16.984828416 peak_memory_alloc:16.984828416 peak_memory_reserved:19.771949056
Step 200 | loss:0.46115925908088684 lr:0.0002527712572451766 gpu_resources:16825893888
Step 200 | peak_memory_active:17.336865792 peak_memory_alloc:17.336865792 peak_memory_reserved:19.771949056
Step 200 | loss:0.42200854420661926 lr:0.0002527712572451766 gpu_resources:16746317824
Step 200 | peak_memory_active:17.18957056 peak_memory_alloc:17.18957056 peak_memory_reserved:19.771949056
Step 200 | loss:0.7254321575164795 lr:0.0002527712572451766 gpu_resources:16810314752
Step 200 | peak_memory_active:17.30897408 peak_memory_alloc:17.30897408 peak_memory_reserved:19.771949056
Step 200 | loss:0.40976470708847046 lr:0.0002527712572451766 gpu_resources:16747188224
Step 200 | peak_memory_active:17.19044096 peak_memory_alloc:17.19044096 peak_memory_reserved:19.771949056
Step 200 | loss:0.40718042850494385 lr:0.0002527712572451766 gpu_resources:16753358848
Step 201 | loss:0.3939025402069092 lr:0.00025187627412647174 gpu_resources:16756455424
Step 201 | loss:0.4005012512207031 lr:0.00025187627412647174 gpu_resources:16758872064
Step 201 | loss:0.5673595070838928 lr:0.00025187627412647174 gpu_resources:16734582784
Step 201 | loss:0.44886526465415955 lr:0.00025187627412647174 gpu_resources:16800975872
Step 201 | loss:0.4406435489654541 lr:0.00025187627412647174 gpu_resources:16838996992
Step 201 | loss:0.42726096510887146 lr:0.00025187627412647174 gpu_resources:16552205824
Step 201 | loss:0.754198431968689 lr:0.00025187627412647174 gpu_resources:16592966144
Step 201 | loss:0.4781055152416229 lr:0.00025187627412647174 gpu_resources:16741623808
Step 201 | loss:0.47274184226989746 lr:0.00025187627412647174 gpu_resources:16623899136
Step 201 | loss:0.37702012062072754 lr:0.00025187627412647174 gpu_resources:16727623680
Step 201 | loss:0.30002883076667786 lr:0.00025187627412647174 gpu_resources:16575061504
Step 201 | loss:0.24061274528503418 lr:0.00025187627412647174 gpu_resources:16791784448
Step 201 | loss:0.4860926866531372 lr:0.00025187627412647174 gpu_resources:16559953408
Step 201 | loss:0.4799386262893677 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.34420493245124817 lr:0.00025187627412647174 gpu_resources:16635142656
Step 201 | loss:0.5520616769790649 lr:0.00025187627412647174 gpu_resources:16764112896
Step 201 | loss:0.357290655374527 lr:0.00025187627412647174 gpu_resources:16794082304
Step 201 | loss:0.349621057510376 lr:0.00025187627412647174 gpu_resources:16720730112
Step 201 | loss:0.48227936029434204 lr:0.00025187627412647174 gpu_resources:16771677184
Step 201 | loss:0.5126746296882629 lr:0.00025187627412647174 gpu_resources:16511704576
Step 201 | loss:0.41753751039505005 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.4400298595428467 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.3808314800262451 lr:0.00025187627412647174 gpu_resources:16723027968
Step 201 | loss:0.7205130457878113 lr:0.00025187627412647174 gpu_resources:16805571584
Step 201 | loss:0.3704744875431061 lr:0.00025187627412647174 gpu_resources:16624675328
Step 201 | loss:0.41145414113998413 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.5834689140319824 lr:0.00025187627412647174 gpu_resources:16655524352
Step 201 | loss:0.29226261377334595 lr:0.00025187627412647174 gpu_resources:16757639168
Step 201 | loss:0.6358023881912231 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.7190196514129639 lr:0.00025187627412647174 gpu_resources:16763795456
Step 201 | loss:0.4004081189632416 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.6999285817146301 lr:0.00025187627412647174 gpu_resources:16697751552
Step 201 | loss:0.33334439992904663 lr:0.00025187627412647174 gpu_resources:16774040576
Step 201 | loss:0.39750024676322937 lr:0.00025187627412647174 gpu_resources:16698300416
Step 201 | loss:0.32766497135162354 lr:0.00025187627412647174 gpu_resources:16778767360
Step 201 | loss:0.4118569791316986 lr:0.00025187627412647174 gpu_resources:16794082304
Step 201 | loss:0.40774381160736084 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.3795122802257538 lr:0.00025187627412647174 gpu_resources:16805571584
Step 201 | loss:0.5161390900611877 lr:0.00025187627412647174 gpu_resources:16604981760
Step 201 | loss:0.5161567330360413 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.49506285786628723 lr:0.00025187627412647174 gpu_resources:16833420288
Step 201 | loss:0.9236593842506409 lr:0.00025187627412647174 gpu_resources:16776403968
Step 201 | loss:0.6036743521690369 lr:0.00025187627412647174 gpu_resources:16720730112
Step 201 | loss:0.8195722699165344 lr:0.00025187627412647174 gpu_resources:16712456192
Step 201 | loss:0.890722393989563 lr:0.00025187627412647174 gpu_resources:16757639168
Step 201 | loss:0.4997144639492035 lr:0.00025187627412647174 gpu_resources:16756672512
Step 201 | loss:0.40183791518211365 lr:0.00025187627412647174 gpu_resources:16838855680
Step 201 | loss:0.30869171023368835 lr:0.00025187627412647174 gpu_resources:16566910464
Step 201 | loss:0.3887186646461487 lr:0.00025187627412647174 gpu_resources:16559525376
